election_id,election_name,votetype_id,votetype_description,date,rs,election_type
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Sulzbach an der Murr,0,NA,2024-06-09,81195004075,5
5072,Gemeinderatswahl 09.06.2024 - Gemeinde Sulzbach an der Murr,0,NA,2024-06-09,81195004075,6
1423,Europawahl 2019 - Gemeinde Spiegelberg,0,NA,2019-05-26,81195004069,1
4083,Regionalwahl 2019 - Gemeinde Spiegelberg,0,NA,2019-05-26,81195004069,4
3915,Gemeinderatswahl - Gemeinde Spiegelberg,0,NA,2019-05-26,81195004069,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Spiegelberg,0,NA,2019-05-26,81195004069,5
647,Bundestagswahl 2021 - Gemeinde Spiegelberg,0,Erststimmen,2021-09-26,81195004069,2
647,Bundestagswahl 2021 - Gemeinde Spiegelberg,1,Zweitstimmen,2021-09-26,81195004069,2
1513,Bürgermeisterwahl am 24.09.2023 - Gemeinde Spiegelberg,0,NA,2023-09-24,81195004069,7
1763,Europawahl 2024 - Gemeinde Spiegelberg,0,NA,2024-06-09,81195004069,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Spiegelberg,0,NA,2024-06-09,81195004069,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Spiegelberg,0,NA,2024-06-09,81195004069,5
3916,Gemeinderatswahl 2024 - Gemeinde Spiegelberg,0,NA,2024-06-09,81195004069,6
1423,Europawahl 2019 - Gemeinde Großerlach,0,NA,2019-05-26,81195004024,1
4083,Regionalwahl 2019 - Gemeinde Großerlach,0,NA,2019-05-26,81195004024,4
4349,Gemeinderatswahl 2019 - Gemeinde Großerlach,0,NA,2019-05-26,81195004024,6
4351,Ortschaftsratswahl 2019 - Gemeinde Großerlach,0,NA,2019-05-26,81195004024,8
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Großerlach,0,NA,2019-05-26,81195004024,5
647,Bundestagswahl 2021 - Gemeinde Großerlach,0,Erststimmen,2021-09-26,81195004024,2
647,Bundestagswahl 2021 - Gemeinde Großerlach,1,Zweitstimmen,2021-09-26,81195004024,2
5648,Stichwahl des Bürgermeisters - Gemeinde Großerlach,0,NA,2024-01-28,81195004024,7
3033,Bürgermeisterwahl 2024 - Gemeinde Großerlach,0,NA,2024-01-28,81195004024,7
1763,Europawahl 2024 - Gemeinde Großerlach,0,NA,2024-06-09,81195004024,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Großerlach,0,NA,2024-06-09,81195004024,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Großerlach,0,NA,2024-06-09,81195004024,5
4348,Ortschaftsratswahl 2024 - Ortschaft Grab,0,NA,2024-06-09,81195004024,8
4347,Gemeinderatswahl 2024 - Gemeinde Großerlach,0,NA,2024-06-09,81195004024,6
628,Bundestagswahl 2017 - Gemeinde Winterbach,0,Erststimmen,2017-09-24,81195003086,2
628,Bundestagswahl 2017 - Gemeinde Winterbach,1,Zweitstimmen,2017-09-24,81195003086,2
1423,Europawahl 2019 - Gemeinde Winterbach,0,NA,2019-05-26,81195003086,1
4083,Regionalwahl 2019 - Gemeinde Winterbach,0,NA,2019-05-26,81195003086,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Winterbach,0,NA,2019-05-26,81195003086,5
2012,Gemeinderatswahl 2019 - Gemeinde Winterbach,0,NA,2019-05-26,81195003086,6
647,Bundestagswahl 2021 - Gemeinde Winterbach,0,Erststimmen,2021-09-26,81195003086,2
647,Bundestagswahl 2021 - Gemeinde Winterbach,1,Zweitstimmen,2021-09-26,81195003086,2
708,Bürgerentscheid - Gemeinde Winterbach,0,NA,2021-09-26,81195003086,9
1763,Europawahl 2024 - Gemeinde Winterbach,0,NA,2024-06-09,81195003086,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Winterbach,0,NA,2024-06-09,81195003086,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Winterbach,0,NA,2024-06-09,81195003086,5
5475,Gemeinderatswahl 2024 - Gemeinde Winterbach,0,NA,2024-06-09,81195003086,6
5627,Bürgermeisterwahl 2024 - Gemeinde Winterbach,0,NA,2024-06-30,81195003086,7
628,Bundestagswahl 2017 - Stadt Schorndorf,0,Erststimmen,2017-09-24,81195003067,2
628,Bundestagswahl 2017 - Stadt Schorndorf,1,Zweitstimmen,2017-09-24,81195003067,2
1423,Europawahl 2019 - Stadt Schorndorf,0,NA,2019-05-26,81195003067,1
4083,Regionalwahl 2019 - Stadt Schorndorf,0,NA,2019-05-26,81195003067,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Stadt Schorndorf,0,NA,2019-05-26,81195003067,5
647,Bundestagswahl 2021 - Stadt Schorndorf,0,Erststimmen,2021-09-26,81195003067,2
647,Bundestagswahl 2021 - Stadt Schorndorf,1,Zweitstimmen,2021-09-26,81195003067,2
1008,OB Wahl Schorndorf - Stadt Schorndorf,0,NA,2021-11-07,81195003067,7
1268,Oberbürgermeisterwahl - Neuwahl - Stadt Schorndorf,0,NA,2021-11-07,81195003067,7
1763,Europawahl 2024 - Stadt Schorndorf,0,NA,2024-06-09,81195003067,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Stadt Schorndorf,0,NA,2024-06-09,81195003067,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Stadt Schorndorf,0,NA,2024-06-09,81195003067,5
2942,Gemeinderat - Stadt Schorndorf,0,NA,2024-06-09,81195003067,6
2943,Ortschaftsrat Buhlbronn - Buhlbronn,0,NA,2024-06-09,81195003067,8
2944,Ortschaftsrat Haubersbronn - Haubersbronn,0,NA,2024-06-09,81195003067,8
2945,Ortschaftsrat Miedelsbach - Miedelsbach,0,NA,2024-06-09,81195003067,8
2946,Ortschaftsrat Oberberken mit Unterberken - Oberberken mit Unterberken,0,NA,2024-06-09,81195003067,8
2947,Ortschaftsrat Schlichten - Schlichten,0,NA,2024-06-09,81195003067,8
2948,Ortschaftsrat Schornbach mit Mannshaupten - Schornbach mit Mannshaupten,0,NA,2024-06-09,81195003067,8
2949,Ortschaftsrat Weiler - Weiler,0,NA,2024-06-09,81195003067,8
628,Bundestagswahl 2017 - Gemeinde Urbach,0,Erststimmen,2017-09-24,81195002076,2
628,Bundestagswahl 2017 - Gemeinde Urbach,1,Zweitstimmen,2017-09-24,81195002076,2
1423,Europawahl 2019 - Gemeinde Urbach,0,NA,2019-05-26,81195002076,1
4083,Regionalwahl 2019 - Gemeinde Urbach,0,NA,2019-05-26,81195002076,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Urbach,0,NA,2019-05-26,81195002076,5
647,Bundestagswahl 2021 - Gemeinde Urbach,0,Erststimmen,2021-09-26,81195002076,2
647,Bundestagswahl 2021 - Gemeinde Urbach,1,Zweitstimmen,2021-09-26,81195002076,2
1384,"Bürgerentscheid ""Schraienwiesen"" - Gemeinde Urbach",0,NA,2023-07-23,81195002076,9
1763,Europawahl 2024 - Gemeinde Urbach,0,NA,2024-06-09,81195002076,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Urbach,0,NA,2024-06-09,81195002076,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Urbach,0,NA,2024-06-09,81195002076,5
4176,Gemeinderatswahl - Gemeinde Urbach,0,NA,2024-06-09,81195002076,6
628,Bundestagswahl 2017 - Gemeinde Plüderhausen,0,Erststimmen,2017-09-24,81195002055,2
628,Bundestagswahl 2017 - Gemeinde Plüderhausen,1,Zweitstimmen,2017-09-24,81195002055,2
1423,Europawahl 2019 - Gemeinde Plüderhausen,0,NA,2019-05-26,81195002055,1
4083,Regionalwahl 2019 - Gemeinde Plüderhausen,0,NA,2019-05-26,81195002055,4
3618,Gemeinderatswahl 2019 - Gemeinde Plüderhausen,0,NA,2019-05-26,81195002055,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Plüderhausen,0,NA,2019-05-26,81195002055,5
647,Bundestagswahl 2021 - Gemeinde Plüderhausen,0,Erststimmen,2021-09-26,81195002055,2
647,Bundestagswahl 2021 - Gemeinde Plüderhausen,1,Zweitstimmen,2021-09-26,81195002055,2
1763,Europawahl 2024 - Gemeinde Plüderhausen,0,NA,2024-06-09,81195002055,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Plüderhausen,0,NA,2024-06-09,81195002055,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Plüderhausen,0,NA,2024-06-09,81195002055,5
3619,Gemeinderatswahl 2024 - Gemeinde Plüderhausen,0,NA,2024-06-09,81195002055,6
628,Bundestagswahl 2017 - Gemeinde Aspach,0,Erststimmen,2017-09-24,81195001087,2
628,Bundestagswahl 2017 - Gemeinde Aspach,1,Zweitstimmen,2017-09-24,81195001087,2
1423,Europawahl 2019 - Gemeinde Aspach,0,NA,2019-05-26,81195001087,1
4083,Regionalwahl 2019 - Gemeinde Aspach,0,NA,2019-05-26,81195001087,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Aspach,0,NA,2019-05-26,81195001087,5
2837,Gemeinderatstwahl - Gemeinde Aspach,0,NA,2019-05-26,81195001087,6
647,Bundestagswahl 2021 - Gemeinde Aspach,0,Erststimmen,2021-09-26,81195001087,2
647,Bundestagswahl 2021 - Gemeinde Aspach,1,Zweitstimmen,2021-09-26,81195001087,2
1763,Europawahl 2024 - Gemeinde Aspach,0,NA,2024-06-09,81195001087,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Aspach,0,NA,2024-06-09,81195001087,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Aspach,0,NA,2024-06-09,81195001087,5
2829,Gemeinderatswahl - Gemeinde Aspach,0,NA,2024-06-09,81195001087,6
628,Bundestagswahl 2017 - Gemeinde Weissach im Tal,0,Erststimmen,2017-09-24,81195001083,2
628,Bundestagswahl 2017 - Gemeinde Weissach im Tal,1,Zweitstimmen,2017-09-24,81195001083,2
1423,Europawahl 2019 - Gemeinde Weissach im Tal,0,NA,2019-05-26,81195001083,1
4083,Regionalwahl 2019 - Gemeinde Weissach im Tal,0,NA,2019-05-26,81195001083,4
4832,Gemeinderatswahl Weissach im Tal - Gemeinde Weissach im Tal,0,NA,2019-05-26,81195001083,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Weissach im Tal,0,NA,2019-05-26,81195001083,5
647,Bundestagswahl 2021 - Gemeinde Weissach im Tal,0,Erststimmen,2021-09-26,81195001083,2
647,Bundestagswahl 2021 - Gemeinde Weissach im Tal,1,Zweitstimmen,2021-09-26,81195001083,2
1408,Bürgermeisterwahl 2022 - Gemeinde Weissach im Tal,0,NA,2022-03-27,81195001083,7
1763,Europawahl 2024 - Bürgermeisteramt Weissach im Tal,0,NA,2024-06-09,81195001083,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Bürgermeisteramt Weissach im Tal,0,NA,2024-06-09,81195001083,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Bürgermeisteramt Weissach im Tal,0,NA,2024-06-09,81195001083,5
5750,Gemeinderatswahl 2024 - Gemeinde Weissach im Tal,0,NA,2024-06-09,81195001083,6
628,Bundestagswahl 2017 - Oppenweiler,0,Erststimmen,2017-09-24,81195001053,2
628,Bundestagswahl 2017 - Oppenweiler,1,Zweitstimmen,2017-09-24,81195001053,2
1423,Europawahl 2019 - Oppenweiler,0,NA,2019-05-26,81195001053,1
4083,Regionalwahl 2019 - Oppenweiler,0,NA,2019-05-26,81195001053,4
5039,Gemeinderatswahl - Oppenweiler,0,NA,2019-05-26,81195001053,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Oppenweiler,0,NA,2019-05-26,81195001053,5
647,Bundestagswahl 2021 - Oppenweiler,0,Erststimmen,2021-09-26,81195001053,2
647,Bundestagswahl 2021 - Oppenweiler,1,Zweitstimmen,2021-09-26,81195001053,2
1763,Europawahl 2024 - Oppenweiler,0,NA,2024-06-09,81195001053,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Oppenweiler,0,NA,2024-06-09,81195001053,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Oppenweiler,0,NA,2024-06-09,81195001053,5
6827,Gemeinderatswahl 2024 - Oppenweiler,0,NA,2024-06-09,81195001053,6
628,Bundestagswahl 2017 - Gemeinde Kirchberg an der Murr,0,Erststimmen,2017-09-24,81195001038,2
628,Bundestagswahl 2017 - Gemeinde Kirchberg an der Murr,1,Zweitstimmen,2017-09-24,81195001038,2
1423,Europawahl 2019 - Gemeinde Kirchberg an der Murr,0,NA,2019-05-26,81195001038,1
4083,Regionalwahl 2019 - Gemeinde Kirchberg an der Murr,0,NA,2019-05-26,81195001038,4
4326,Gemeinderatswahl 2019 - Gemeinde Kirchberg an der Murr,0,NA,2019-05-26,81195001038,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Kirchberg an der Murr,0,NA,2019-05-26,81195001038,5
647,Bundestagswahl 2021 - Gemeinde Kirchberg an der Murr,0,Erststimmen,2021-09-26,81195001038,2
647,Bundestagswahl 2021 - Gemeinde Kirchberg an der Murr,1,Zweitstimmen,2021-09-26,81195001038,2
1763,Europawahl 2024 - Gemeinde Kirchberg an der Murr,0,NA,2024-06-09,81195001038,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Kirchberg an der Murr,0,NA,2024-06-09,81195001038,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Kirchberg an der Murr,0,NA,2024-06-09,81195001038,5
6390,Gemeinderatswahl 2024 - Gemeinde Kirchberg an der Murr,0,NA,2024-06-09,81195001038,6
1423,Europawahl 2019 - Gemeinde Burgstetten,0,NA,2019-05-26,81195001018,1
4083,Regionalwahl 2019 - Gemeinde Burgstetten,0,NA,2019-05-26,81195001018,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Burgstetten,0,NA,2019-05-26,81195001018,5
2236,Gemeinderatswahl 2019 - Gemeinde Burgstetten,0,NA,2019-05-26,81195001018,6
647,Bundestagswahl 2021 - Burgstetten,0,Erststimmen,2021-09-26,81195001018,2
647,Bundestagswahl 2021 - Burgstetten,1,Zweitstimmen,2021-09-26,81195001018,2
1763,Europawahl 2024 - Gemeinde Burgstetten,0,NA,2024-06-09,81195001018,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Burgstetten,0,NA,2024-06-09,81195001018,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Burgstetten,0,NA,2024-06-09,81195001018,5
2239,Gemeinderatswahl 2024 - Gemeinde Burgstetten,0,NA,2024-06-09,81195001018,6
628,Bundestagswahl 2017 - Stadt Backnang,0,Erststimmen,2017-09-24,81195001008,2
628,Bundestagswahl 2017 - Stadt Backnang,1,Zweitstimmen,2017-09-24,81195001008,2
1423,Europawahl 2019 - Stadt Backnang,0,NA,2019-05-26,81195001008,1
4083,Regionalwahl 2019 - Stadt Backnang,0,NA,2019-05-26,81195001008,4
4253,Gemeinderatswahl - Stadt Backnang,0,NA,2019-05-26,81195001008,6
4254,Ortschaftsrat Heiningen - Heiningen,0,NA,2019-05-26,81195001008,8
4255,Ortschaftsrat Maubach - Maubach,0,NA,2019-05-26,81195001008,8
4256,Ortschaftsrat Steinbach - Steinbach,0,NA,2019-05-26,81195001008,8
4257,Ortschaftsrat Strümpfelbach - Strümpfelbach,0,NA,2019-05-26,81195001008,8
4258,Ortschaftsrat Waldrems - Waldrems,0,NA,2019-05-26,81195001008,8
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Stadt Backnang,0,NA,2019-05-26,81195001008,5
647,Bundestagswahl 2021 - Stadt Backnang,0,Erststimmen,2021-09-26,81195001008,2
647,Bundestagswahl 2021 - Stadt Backnang,1,Zweitstimmen,2021-09-26,81195001008,2
1763,Europawahl 2024 - Stadt Backnang,0,NA,2024-06-09,81195001008,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Stadt Backnang,0,NA,2024-06-09,81195001008,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Stadt Backnang,0,NA,2024-06-09,81195001008,5
4010,Gemeinderatswahl - Stadt Backnang,0,NA,2024-06-09,81195001008,6
4011,Ortschaftsrat Heiningen - Heiningen,0,NA,2024-06-09,81195001008,8
4012,Ortschaftsrat Maubach - Maubach,0,NA,2024-06-09,81195001008,8
4013,Ortschaftsrat Steinbach - Steinbach,0,NA,2024-06-09,81195001008,8
4014,Ortschaftsrat Strümpfelbach - Strümpfelbach,0,NA,2024-06-09,81195001008,8
4015,Ortschaftsrat Waldrems - Waldrems,0,NA,2024-06-09,81195001008,8
628,Bundestagswahl 2017 - Gemeinde Auenwald,0,Erststimmen,2017-09-24,81195001006,2
628,Bundestagswahl 2017 - Gemeinde Auenwald,1,Zweitstimmen,2017-09-24,81195001006,2
1423,Europawahl 2019 - Gemeinde Auenwald,0,NA,2019-05-26,81195001006,1
4083,Regionalwahl 2019 - Gemeinde Auenwald,0,NA,2019-05-26,81195001006,4
6093,Gemeinderatswahl - Gemeinde Auenwald,0,NA,2019-05-26,81195001006,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Auenwald,0,NA,2019-05-26,81195001006,5
647,Bundestagswahl 2021 - Gemeinde Auenwald,0,Erststimmen,2021-09-26,81195001006,2
647,Bundestagswahl 2021 - Gemeinde Auenwald,1,Zweitstimmen,2021-09-26,81195001006,2
1763,Europawahl 2024 - Gemeinde Auenwald,0,NA,2024-06-09,81195001006,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Auenwald,0,NA,2024-06-09,81195001006,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Auenwald,0,NA,2024-06-09,81195001006,5
6001,Gemeinderatswahl - Gemeinde Auenwald,0,NA,2024-06-09,81195001006,6
1423,Europawahl 2019 - Gemeinde Althütte,0,NA,2019-05-26,81195001004,1
4083,Regionalwahl 2019 - Gemeinde Althütte,0,NA,2019-05-26,81195001004,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Althütte,0,NA,2019-05-26,81195001004,5
647,Bundestagswahl 2021 - Gemeinde Althütte,0,Erststimmen,2021-09-26,81195001004,2
647,Bundestagswahl 2021 - Gemeinde Althütte,1,Zweitstimmen,2021-09-26,81195001004,2
1763,Europawahl 2024 - Gemeinde Althütte,0,NA,2024-06-09,81195001004,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Althütte,0,NA,2024-06-09,81195001004,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Althütte,0,NA,2024-06-09,81195001004,5
4935,Gemeinderatswahl - Gemeinde Althütte,0,NA,2024-06-09,81195001004,6
1423,Europawahl 2019 - Gemeinde Allmersbach im Tal,0,NA,2019-05-26,81195001003,1
4083,Regionalwahl 2019 - Gemeinde Allmersbach im Tal,0,NA,2019-05-26,81195001003,4
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Allmersbach im Tal,0,NA,2019-05-26,81195001003,5
647,Bundestagswahl 2021 - Gemeinde Allmersbach im Tal,0,Erststimmen,2021-09-26,81195001003,2
647,Bundestagswahl 2021 - Gemeinde Allmersbach im Tal,1,Zweitstimmen,2021-09-26,81195001003,2
1763,Europawahl 2024 - Gemeinde Allmersbach im Tal,0,NA,2024-06-09,81195001003,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Allmersbach im Tal,0,NA,2024-06-09,81195001003,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Allmersbach im Tal,0,NA,2024-06-09,81195001003,5
7312,Wahl des Gemeinderates - Gemeinde Allmersbach im Tal,0,NA,2024-06-09,81195001003,6
628,Bundestagswahl 2017 - Gemeinde Kernen im Remstal,0,Erststimmen,2017-09-24,81190093093,2
628,Bundestagswahl 2017 - Gemeinde Kernen im Remstal,1,Zweitstimmen,2017-09-24,81190093093,2
1423,Europawahl 2019 - Gemeinde Kernen im Remstal,0,NA,2019-05-26,81190093093,1
4083,Regionalwahl 2019 - Gemeinde Kernen im Remstal,0,NA,2019-05-26,81190093093,4
2783,Gemeinderatswahl - Gemeinde Kernen im Remstal,0,NA,2019-05-26,81190093093,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Kernen im Remstal,0,NA,2019-05-26,81190093093,5
647,Bundestagswahl 2021 - Gemeinde Kernen im Remstal,0,Erststimmen,2021-09-26,81190093093,2
647,Bundestagswahl 2021 - Gemeinde Kernen im Remstal,1,Zweitstimmen,2021-09-26,81190093093,2
1763,Europawahl 2024 - Gemeinde Kernen im Remstal,0,NA,2024-06-09,81190093093,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Kernen im Remstal,0,NA,2024-06-09,81190093093,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Kernen im Remstal,0,NA,2024-06-09,81190093093,5
3555,Gemeinderatswahl - Gemeinde Kernen im Remstal,0,NA,2024-06-09,81190093093,6
628,Bundestagswahl 2017 - Stadt Weinstadt,0,Erststimmen,2017-09-24,81190091091,2
628,Bundestagswahl 2017 - Stadt Weinstadt,1,Zweitstimmen,2017-09-24,81190091091,2
1423,Europawahl 2019 - Stadt Weinstadt,0,NA,2019-05-26,81190091091,1
4083,Regionalwahl 2019 - Stadt Weinstadt,0,NA,2019-05-26,81190091091,4
4514,Gemeinderatswahl 2019 - Stadt Weinstadt,0,NA,2019-05-26,81190091091,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Stadt Weinstadt,0,NA,2019-05-26,81190091091,5
647,Bundestagswahl 2021 - Stadt Weinstadt,0,Erststimmen,2021-09-26,81190091091,2
647,Bundestagswahl 2021 - Stadt Weinstadt,1,Zweitstimmen,2021-09-26,81190091091,2
1763,Europawahl 2024 - Stadt Weinstadt,0,NA,2024-06-09,81190091091,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Stadt Weinstadt,0,NA,2024-06-09,81190091091,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Stadt Weinstadt,0,NA,2024-06-09,81190091091,5
3628,Gemeinderatswahl Weinstadt - Stadt Weinstadt,0,NA,2024-06-09,81190091091,6
628,Bundestagswahl 2017 - Gemeinde Remshalden,0,Erststimmen,2017-09-24,81190090090,2
628,Bundestagswahl 2017 - Gemeinde Remshalden,1,Zweitstimmen,2017-09-24,81190090090,2
1423,Europawahl 2019 - Gemeinde Remshalden,0,NA,2019-05-26,81190090090,1
4083,Regionalwahl 2019 - Gemeinde Remshalden,0,NA,2019-05-26,81190090090,4
4048,Gemeinderatswahl - Gemeinde Remshalden,0,NA,2019-05-26,81190090090,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Remshalden,0,NA,2019-05-26,81190090090,5
647,Bundestagswahl 2021 - Gemeinde Remshalden,0,Erststimmen,2021-09-26,81190090090,2
647,Bundestagswahl 2021 - Gemeinde Remshalden,1,Zweitstimmen,2021-09-26,81190090090,2
1763,Europawahl 2024 - Gemeinde Remshalden,0,NA,2024-06-09,81190090090,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Remshalden,0,NA,2024-06-09,81190090090,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Remshalden,0,NA,2024-06-09,81190090090,5
3485,Gemeinderatswahl - Gemeinde Remshalden,0,NA,2024-06-09,81190090090,6
628,Bundestagswahl 2017 - Gemeinde Berglen,0,Erststimmen,2017-09-24,81190089089,2
628,Bundestagswahl 2017 - Gemeinde Berglen,1,Zweitstimmen,2017-09-24,81190089089,2
1423,Europawahl 2019 - Gemeinde Berglen,0,NA,2019-05-26,81190089089,1
4083,Regionalwahl 2019 - Gemeinde Berglen,0,NA,2019-05-26,81190089089,4
3401,Wahl des Gemeinderats  in der Gemeinde Berglen - Gemeinde Berglen,0,NA,2019-05-26,81190089089,6
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Gemeinde Berglen,0,NA,2019-05-26,81190089089,5
648,Bürgermeisterwahl Berglen - Gemeinde Berglen,0,NA,2021-07-04,81190089089,7
647,Bundestagswahl 2021 - Gemeinde Berglen,0,Erststimmen,2021-09-26,81190089089,2
647,Bundestagswahl 2021 - Gemeinde Berglen,1,Zweitstimmen,2021-09-26,81190089089,2
1763,Europawahl 2024 - Gemeinde Berglen,0,NA,2024-06-09,81190089089,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Gemeinde Berglen,0,NA,2024-06-09,81190089089,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Gemeinde Berglen,0,NA,2024-06-09,81190089089,5
4179,Gemeinderatswahl 2024 - Gemeinde Berglen,0,NA,2024-06-09,81190089089,6
628,Bundestagswahl 2017 - Große Kreisstadt Waiblingen,0,Erststimmen,2017-09-24,81190079079,2
628,Bundestagswahl 2017 - Große Kreisstadt Waiblingen,1,Zweitstimmen,2017-09-24,81190079079,2
1423,Europawahl 2019 - Kreisstadt Waiblingen,0,NA,2019-05-26,81190079079,1
4083,Regionalwahl 2019 - Kreisstadt Waiblingen,0,NA,2019-05-26,81190079079,4
3533,Gemeinderatswahl - Kreisstadt Waiblingen,0,NA,2019-05-26,81190079079,6
3534,Ortschaftsratswahl Beinstein - Beinstein,0,NA,2019-05-26,81190079079,8
3554,Ortschaftsratswahl Bittenfeld - Bittenfeld,0,NA,2019-05-26,81190079079,8
3556,Ortschaftsratswahl Hegnach - Hegnach,0,NA,2019-05-26,81190079079,8
3584,Ortschaftsratswahl Hohenacker - Hohenacker,0,NA,2019-05-26,81190079079,8
3695,Ortschaftsratswahl Neustadt - Neustadt,0,NA,2019-05-26,81190079079,8
2963,Rems-Murr-Kreis Kreistagswahl 2019 - Kreisstadt Waiblingen,0,NA,2019-05-26,81190079079,5
647,Bundestagswahl 2021 - Große Kreisstadt Waiblingen,0,Erststimmen,2021-09-26,81190079079,2
647,Bundestagswahl 2021 - Große Kreisstadt Waiblingen,1,Zweitstimmen,2021-09-26,81190079079,2
1128,Oberbürgermeisterwahl - Gesamt,0,NA,2022-02-06,81190079079,7
1763,Europawahl 2024 - Kreisstadt Waiblingen,0,NA,2024-06-09,81190079079,1
5642,Regionalwahl 2024 - Rems-Murr-Kreis - Kreisstadt Waiblingen,0,NA,2024-06-09,81190079079,4
2745,Rems-Murr-Kreis Kreistagswahl 2024 - Kreisstadt Waiblingen,0,NA,2024-06-09,81190079079,5
3594,Gemeinderatswahl - Kreisstadt Waiblingen,0,NA,2024-06-09,81190079079,6
3595,Ortschaftsratswahl Beinstein - Beinstein,0,NA,2024-06-09,81190079079,8
3596,Ortschaftsratswahl Bittenfeld - Bittenfeld,0,NA,2024-06-09,81190079079,8
3633,Ortschaftsratswahl Hegnach - Hegnach,0,NA,2024-06-09,81190079079,8
3634,Ortschaftsratswahl Hohenacker - Hohenacker,0,NA,2024-06-09,81190079079,8
3635,Ortschaftsratswahl Neustadt - Neustadt,0,NA,2024-06-09,81190079079,8
628,Bundestagswahl 2017 - Gemeinde Rudersberg,0,Erststimmen,2017-09-24,81190061061,2
628,Bundestagswahl 2017 - Gemeinde Rudersberg,1,Zweitstimmen,2017-09-24,81190061061,2
1423,Europawahl 2019 - Gemeinde Rudersberg,0,NA,2019-05-26,81190061061,1
4083,Regionalwahl 2019 - Gemeinde Rudersberg,0,NA,2019-05-26,81190061061,4
3481,Ortschaftsratswahl Asperglen - Asperglen,0,NA,2019-05-26,81190061061,8
3483,Ortschaftsratswahl Schlechtbach - Schlechtbach,0,NA,2019-05-26,81190061061,8
